student_id,age,gender,academic_level,study_hours,self_study_hours,online_classes_hours,social_media_hours,gaming_hours,sleep_hours,screen_time_hours,exercise_minutes,caffeine_intake_mg,part_time_job,upcoming_deadline,internet_quality,mental_health_score,focus_index,burnout_level,productivity_score,exam_score,Total Screen Time Check
1462.00,22.00,Female,Postgraduate,2.80,1.74,1.94,3.69,1.53,8.44,10.12,63.00,211.00,1.00,0.00,Good,10.00,29.61,53.93,37.21,20.50,7.16
1463.00,19.00,Female,High School,3.80,2.81,0.00,0.24,0.64,8.54,5.67,99.00,405.00,1.00,0.00,Good,9.00,38.45,35.04,54.42,27.41,0.88
1464.00,22.00,Female,Undergraduate,3.76,2.63,3.77,4.03,4.18,5.22,8.07,105.00,195.00,1.00,1.00,Poor,8.00,18.76,72.78,28.27,1.39,11.98
1465.00,16.00,Other,Postgraduate,4.96,4.73,3.34,0.78,1.73,6.44,8.69,63.00,337.00,1.00,0.00,Good,8.00,47.70,59.15,50.27,24.36,5.85
1466.00,23.00,Female,Postgraduate,3.58,3.67,1.08,4.05,2.86,8.46,10.13,16.00,471.00,1.00,0.00,Average,3.00,26.36,56.07,30.14,9.01,7.99
1467.00,22.00,Male,Postgraduate,5.74,2.93,2.41,2.24,0.00,5.44,6.55,57.00,319.00,0.00,0.00,Poor,3.00,22.62,52.44,37.81,15.28,4.65
1468.00,22.00,Male,Undergraduate,7.83,1.33,3.13,3.13,1.23,5.80,3.30,65.00,449.00,1.00,1.00,Good,1.00,26.39,69.67,30.05,8.95,7.49
1469.00,16.00,Male,High School,4.92,0.19,1.49,2.15,2.94,6.08,10.05,27.00,170.00,1.00,0.00,Poor,5.00,15.00,45.89,26.30,13.42,6.58
1470.00,19.00,Female,High School,5.27,2.94,3.94,0.23,4.11,5.62,6.77,8.00,125.00,0.00,0.00,Average,3.00,27.99,37.17,34.77,19.87,8.28
1471.00,21.00,Other,Undergraduate,3.89,1.37,1.67,0.00,2.53,6.45,8.34,79.00,479.00,1.00,0.00,Good,5.00,34.29,50.22,33.97,4.55,4.20
1472.00,18.00,Female,Undergraduate,4.92,2.92,2.60,0.00,5.06,8.49,8.31,131.00,236.00,0.00,0.00,Average,8.00,38.81,17.98,58.26,46.48,7.66
1473.00,24.00,Male,High School,4.88,3.56,2.02,3.15,1.72,7.70,3.04,129.00,460.00,0.00,0.00,Average,3.00,23.86,33.64,37.97,9.64,6.89
1474.00,16.00,Female,Postgraduate,4.49,0.00,1.15,2.42,0.21,8.19,7.58,56.00,163.00,1.00,1.00,Good,7.00,25.25,45.79,39.39,19.17,3.78
1475.00,19.00,Female,High School,5.29,3.10,4.80,1.18,2.26,5.95,1.21,16.00,494.00,0.00,0.00,Average,4.00,33.00,33.80,47.33,43.03,8.24
1476.00,24.00,Other,High School,1.86,1.04,2.51,3.62,1.70,8.15,4.74,134.00,188.00,0.00,1.00,Average,9.00,28.81,39.63,37.32,17.70,7.83
1477.00,22.00,Female,Undergraduate,6.88,2.78,1.29,4.11,0.40,5.54,3.55,12.00,266.00,1.00,0.00,Average,6.00,34.52,50.62,50.16,26.66,5.80
1478.00,23.00,Other,Postgraduate,3.84,1.37,0.77,2.85,2.18,6.20,5.75,46.00,85.00,1.00,0.00,Average,8.00,31.52,43.64,40.55,24.00,5.80
1479.00,24.00,Male,Undergraduate,2.35,0.00,1.92,5.22,2.47,5.91,5.04,8.00,444.00,1.00,1.00,Poor,7.00,14.61,67.79,19.72,6.10,9.61
1480.00,20.00,Male,Postgraduate,5.24,0.81,1.96,2.96,0.86,6.03,6.75,117.00,242.00,1.00,0.00,Poor,4.00,23.01,50.65,27.68,13.05,5.78
1481.00,19.00,Other,High School,2.61,5.42,2.63,5.16,2.24,7.16,5.88,114.00,378.00,1.00,1.00,Average,6.00,28.65,48.77,27.89,4.95,10.03
1482.00,22.00,Other,High School,4.57,3.32,1.79,0.87,0.82,6.74,13.56,93.00,315.00,0.00,1.00,Average,9.00,46.21,57.87,58.24,28.28,3.48
1483.00,21.00,Other,Undergraduate,3.89,3.96,2.58,2.96,3.97,6.69,6.62,44.00,126.00,0.00,0.00,Good,10.00,32.88,37.50,52.76,32.86,9.51
1484.00,19.00,Female,High School,4.28,4.11,2.60,3.69,3.27,8.50,7.51,80.00,191.00,1.00,0.00,Average,1.00,28.43,34.35,26.91,14.98,9.56
1485.00,17.00,Male,Undergraduate,4.61,1.73,1.40,3.23,0.00,8.13,11.66,6.00,105.00,1.00,0.00,Average,9.00,40.18,45.06,60.12,29.82,4.63
1486.00,24.00,Other,Postgraduate,7.06,2.87,1.38,0.13,1.79,10.00,9.29,12.00,400.00,0.00,1.00,Average,10.00,54.23,55.51,65.70,40.26,3.30
1487.00,19.00,Male,Postgraduate,2.09,1.22,3.61,4.34,0.89,7.85,5.66,92.00,25.00,1.00,1.00,Average,1.00,16.59,40.02,6.54,1.00,8.84
1488.00,22.00,Other,Undergraduate,4.07,1.20,3.89,2.98,0.90,6.74,1.25,26.00,485.00,0.00,1.00,Average,3.00,10.01,44.01,18.66,3.96,7.77
1489.00,18.00,Male,Undergraduate,8.85,2.78,2.29,0.20,1.54,8.76,11.13,30.00,264.00,0.00,1.00,Poor,1.00,36.98,56.66,44.84,18.94,4.03
1490.00,20.00,Female,Postgraduate,5.78,3.25,2.21,3.43,2.04,6.00,8.84,149.00,138.00,1.00,0.00,Average,9.00,27.48,45.24,46.04,25.09,7.68
1491.00,23.00,Female,Undergraduate,1.83,1.48,0.26,1.08,0.77,6.61,3.24,69.00,248.00,0.00,0.00,Good,3.00,21.33,40.53,13.39,1.00,2.11
1492.00,19.00,Other,High School,3.33,3.34,0.00,0.49,0.06,6.06,10.14,108.00,57.00,1.00,1.00,Poor,10.00,35.45,66.44,27.63,12.20,0.55
1493.00,21.00,Other,Postgraduate,6.26,1.56,0.96,2.34,3.86,5.93,6.80,118.00,74.00,1.00,0.00,Good,10.00,39.33,39.92,65.32,34.66,7.16
1494.00,20.00,Female,High School,4.55,1.76,1.35,5.62,3.17,6.72,9.47,6.00,310.00,0.00,1.00,Average,2.00,20.09,58.34,21.85,2.27,10.14
1495.00,16.00,Female,High School,5.56,3.52,0.64,3.64,2.71,7.44,8.39,36.00,47.00,1.00,0.00,Average,9.00,41.21,39.49,56.57,35.45,6.99
1496.00,24.00,Female,High School,7.75,2.76,3.76,1.03,0.00,7.23,6.84,37.00,491.00,0.00,1.00,Poor,10.00,51.43,50.10,64.42,35.14,4.79
1497.00,16.00,Male,Undergraduate,5.16,1.02,1.37,2.60,2.62,7.05,6.87,79.00,430.00,1.00,0.00,Poor,1.00,10.82,46.96,21.07,9.40,6.59
1498.00,18.00,Female,Undergraduate,4.13,2.89,1.49,3.42,2.12,5.71,6.41,95.00,99.00,1.00,0.00,Poor,4.00,24.64,33.99,37.19,19.49,7.03
1499.00,17.00,Female,High School,5.71,2.59,2.35,4.76,1.92,7.95,5.37,15.00,236.00,0.00,0.00,Good,10.00,42.31,33.49,58.55,31.48,9.03
1500.00,21.00,Female,Undergraduate,2.78,4.57,0.85,2.21,0.67,7.04,2.79,94.00,469.00,1.00,0.00,Poor,10.00,35.62,46.45,41.80,26.74,3.73
1501.00,21.00,Male,Postgraduate,0.89,1.88,0.07,0.88,1.71,7.38,6.32,100.00,1.00,1.00,0.00,Good,1.00,12.35,37.37,5.35,1.00,2.66
1502.00,21.00,Female,Postgraduate,1.69,1.27,2.03,3.01,0.93,7.76,9.30,141.00,2.00,0.00,1.00,Good,10.00,33.02,34.29,49.20,27.21,5.97
1503.00,19.00,Other,High School,7.78,3.64,2.01,4.67,0.00,6.92,9.64,37.00,138.00,0.00,0.00,Poor,6.00,42.41,47.11,59.92,34.72,6.68
1504.00,21.00,Female,Undergraduate,5.43,4.88,2.63,2.17,2.49,6.34,6.49,115.00,88.00,1.00,1.00,Average,2.00,30.91,57.90,32.20,17.84,7.29
1505.00,20.00,Male,Undergraduate,4.91,4.12,2.19,2.64,1.33,7.15,8.79,80.00,207.00,1.00,1.00,Poor,4.00,35.01,47.98,41.26,16.57,6.16
1506.00,18.00,Female,Postgraduate,5.83,0.82,1.51,5.42,2.53,5.90,6.26,73.00,476.00,0.00,0.00,Good,2.00,15.88,51.68,27.51,9.23,9.46
1507.00,25.00,Other,Postgraduate,4.80,3.75,1.48,2.54,2.33,6.71,7.91,37.00,260.00,0.00,0.00,Poor,4.00,27.74,42.85,32.71,9.06,6.35
1508.00,18.00,Female,Undergraduate,5.07,4.12,0.35,4.94,1.33,9.24,8.59,102.00,404.00,0.00,0.00,Poor,8.00,29.01,19.80,53.48,31.65,6.62
1509.00,21.00,Female,Postgraduate,5.81,2.22,3.48,0.82,1.81,6.99,8.85,98.00,209.00,0.00,1.00,Average,2.00,33.52,53.97,32.61,15.23,6.11
1510.00,17.00,Female,Postgraduate,3.74,2.67,1.41,3.58,1.85,4.92,4.92,43.00,322.00,0.00,0.00,Good,8.00,35.35,50.21,48.49,23.01,6.84
1511.00,24.00,Female,Undergraduate,5.08,0.00,1.93,3.88,2.51,6.57,4.84,143.00,431.00,1.00,1.00,Good,3.00,7.67,62.39,19.51,1.00,8.32
1512.00,21.00,Male,Undergraduate,7.85,3.28,0.72,1.79,2.70,7.44,8.59,66.00,141.00,0.00,1.00,Poor,5.00,39.84,49.89,51.81,24.85,5.21
1513.00,24.00,Other,Undergraduate,6.67,2.44,2.68,4.46,1.36,6.44,4.85,16.00,19.00,1.00,1.00,Good,8.00,42.41,56.42,56.86,19.05,8.50
1514.00,17.00,Other,High School,5.88,2.36,4.03,5.63,2.01,4.00,8.80,84.00,304.00,1.00,0.00,Good,5.00,24.17,56.81,43.70,22.84,11.67
1515.00,19.00,Male,High School,7.95,2.88,2.49,3.12,3.48,9.74,8.77,58.00,136.00,1.00,0.00,Average,2.00,32.30,35.53,41.48,21.62,9.09
1516.00,16.00,Other,Postgraduate,4.30,2.40,1.32,3.96,2.97,6.83,6.47,62.00,29.00,1.00,1.00,Average,7.00,25.11,65.08,36.88,6.28,8.25
1517.00,20.00,Female,Undergraduate,4.28,2.38,1.32,1.25,0.00,7.91,5.45,148.00,89.00,0.00,0.00,Average,4.00,27.63,12.92,40.83,27.64,2.57
1518.00,20.00,Male,Undergraduate,4.81,2.32,3.53,2.28,2.71,5.92,5.41,76.00,142.00,0.00,1.00,Average,6.00,21.90,44.51,33.96,15.63,8.52
1519.00,24.00,Female,High School,8.55,3.55,1.62,2.87,1.90,6.85,8.08,62.00,306.00,0.00,0.00,Average,1.00,32.29,40.07,44.17,22.27,6.39
1520.00,18.00,Female,Postgraduate,4.10,2.08,2.25,6.02,1.89,4.71,5.14,148.00,174.00,1.00,0.00,Poor,2.00,12.05,46.96,18.10,6.76,10.16
1521.00,20.00,Other,Undergraduate,4.15,2.17,1.60,5.05,1.50,7.56,7.26,90.00,460.00,0.00,0.00,Good,2.00,20.08,33.92,20.67,6.46,8.15
1522.00,18.00,Other,Undergraduate,4.74,3.13,0.30,4.52,5.51,8.90,5.40,20.00,477.00,0.00,1.00,Poor,3.00,21.82,30.07,29.88,14.65,10.33
1523.00,17.00,Female,Postgraduate,3.44,1.45,0.77,2.23,2.43,5.90,2.99,128.00,317.00,0.00,1.00,Poor,4.00,16.05,42.62,18.17,4.95,5.43
1524.00,23.00,Female,High School,1.69,1.37,2.02,5.25,3.78,8.30,6.59,120.00,423.00,1.00,1.00,Good,3.00,5.85,51.93,2.14,1.00,11.05
1525.00,18.00,Male,Undergraduate,3.94,1.65,0.03,4.55,0.00,6.49,9.11,105.00,379.00,1.00,0.00,Good,3.00,18.22,51.10,32.58,6.66,4.58
1526.00,19.00,Male,Undergraduate,2.96,1.55,2.88,0.55,0.58,5.94,8.41,105.00,247.00,0.00,1.00,Average,7.00,36.59,59.95,24.12,10.36,4.01
1527.00,16.00,Male,High School,2.87,3.95,2.25,3.44,0.00,5.70,8.97,6.00,102.00,1.00,0.00,Average,8.00,41.49,52.70,40.20,15.54,5.69
1528.00,20.00,Female,Postgraduate,6.35,3.28,1.70,2.93,3.23,7.07,8.21,41.00,111.00,0.00,0.00,Good,6.00,37.49,37.65,58.95,37.10,7.86
1529.00,21.00,Female,Undergraduate,4.25,1.61,2.58,3.73,0.75,8.54,6.14,38.00,243.00,1.00,0.00,Average,10.00,42.02,34.45,58.05,37.05,7.06
1530.00,23.00,Female,High School,4.16,2.65,2.02,1.88,2.44,6.62,5.10,111.00,252.00,0.00,1.00,Average,8.00,34.32,43.57,51.17,21.22,6.34
1531.00,16.00,Other,Postgraduate,4.94,2.11,0.71,2.19,3.39,5.47,9.38,32.00,254.00,1.00,1.00,Average,4.00,30.18,72.29,32.83,19.42,6.29
1532.00,18.00,Female,Undergraduate,6.13,2.04,1.53,1.32,0.03,8.00,5.90,119.00,419.00,0.00,0.00,Good,5.00,43.74,27.69,51.00,29.90,2.88
1533.00,22.00,Female,High School,6.48,1.43,2.58,1.84,1.78,7.55,8.89,104.00,159.00,0.00,0.00,Good,1.00,33.90,31.55,40.01,23.71,6.20
1534.00,24.00,Female,Undergraduate,3.51,2.74,1.37,3.50,1.39,4.81,7.16,22.00,320.00,1.00,0.00,Poor,5.00,18.53,61.67,20.88,1.00,6.26
1535.00,23.00,Other,Postgraduate,4.68,3.83,2.01,3.61,1.79,7.95,6.01,116.00,4.00,1.00,0.00,Poor,10.00,40.10,26.93,52.91,39.16,7.41
1536.00,21.00,Male,Undergraduate,4.46,1.21,4.09,0.40,2.76,6.01,4.60,37.00,353.00,0.00,1.00,Average,2.00,18.85,52.01,17.17,1.00,7.25
1537.00,22.00,Female,Undergraduate,4.49,0.75,2.73,3.63,0.07,6.81,9.63,148.00,141.00,0.00,0.00,Good,7.00,23.49,31.98,47.48,28.68,6.43
1538.00,23.00,Female,Undergraduate,5.60,1.96,1.45,3.83,0.00,6.46,7.22,108.00,122.00,1.00,1.00,Average,10.00,41.59,56.49,53.41,23.17,5.28
1539.00,23.00,Female,High School,3.54,1.41,1.23,4.40,0.61,7.51,9.92,128.00,383.00,0.00,1.00,Poor,10.00,29.85,50.15,43.59,21.31,6.24
1540.00,18.00,Other,Postgraduate,5.51,2.88,0.88,1.26,1.78,7.80,11.04,51.00,248.00,0.00,0.00,Good,10.00,43.38,36.82,66.34,36.12,3.92
1541.00,17.00,Female,High School,7.85,0.89,2.99,2.99,0.99,6.46,12.74,135.00,42.00,0.00,0.00,Poor,1.00,32.14,43.54,45.52,26.17,6.97
1542.00,22.00,Male,Postgraduate,2.32,1.44,2.33,5.49,0.00,8.16,12.58,80.00,152.00,0.00,0.00,Average,3.00,4.36,23.46,17.02,14.06,7.82
1543.00,16.00,Other,Postgraduate,6.09,0.30,2.03,2.81,0.41,8.03,10.08,21.00,258.00,0.00,0.00,Poor,9.00,44.48,34.20,69.61,40.66,5.25
1544.00,21.00,Male,Postgraduate,3.00,4.89,3.03,1.12,0.00,7.46,9.48,95.00,258.00,1.00,0.00,Poor,8.00,48.34,44.02,39.73,22.78,4.15
1545.00,18.00,Male,High School,6.15,2.22,4.26,2.52,1.02,8.29,11.19,132.00,168.00,1.00,1.00,Good,4.00,36.15,51.62,39.14,20.66,7.80
1546.00,22.00,Female,Undergraduate,6.83,2.41,1.28,2.53,0.40,7.91,5.33,25.00,57.00,0.00,0.00,Average,10.00,53.69,10.91,73.47,59.59,4.21
1547.00,17.00,Female,Postgraduate,6.64,2.08,0.90,4.09,0.00,4.86,5.69,20.00,97.00,1.00,1.00,Poor,10.00,32.08,78.79,54.35,19.41,4.99
1548.00,21.00,Other,Undergraduate,3.04,3.40,2.72,4.33,1.50,7.26,5.25,29.00,314.00,1.00,0.00,Poor,2.00,18.31,42.82,14.18,1.84,8.55
1549.00,18.00,Male,Undergraduate,1.85,1.47,1.47,6.56,0.00,7.45,6.85,95.00,178.00,1.00,0.00,Good,7.00,23.52,54.30,21.26,15.15,8.03
1550.00,21.00,Other,Postgraduate,6.53,2.06,3.20,2.29,0.77,7.48,7.15,135.00,404.00,0.00,1.00,Average,9.00,52.58,32.17,64.50,38.74,6.26
1551.00,22.00,Male,Postgraduate,4.67,1.39,3.38,2.19,1.61,7.11,9.50,131.00,404.00,1.00,1.00,Poor,5.00,26.48,74.26,25.92,3.96,7.18
1552.00,20.00,Female,Postgraduate,5.43,2.61,2.39,2.72,0.48,10.00,9.67,37.00,391.00,0.00,1.00,Average,3.00,31.66,40.13,38.75,24.11,5.59
1553.00,17.00,Other,Postgraduate,0.36,0.32,0.40,1.67,0.00,8.20,8.40,12.00,205.00,1.00,0.00,Average,10.00,34.85,45.18,29.57,31.61,2.07
1554.00,24.00,Other,Undergraduate,3.65,1.67,1.94,2.21,2.42,8.15,2.42,106.00,377.00,1.00,0.00,Poor,1.00,25.72,25.34,34.24,13.38,6.57
1555.00,23.00,Male,High School,5.08,2.44,2.06,3.51,2.51,8.51,8.61,52.00,65.00,0.00,0.00,Poor,10.00,40.57,22.94,56.72,34.50,8.08
1556.00,23.00,Female,Undergraduate,2.68,1.35,2.37,4.44,2.33,9.11,7.17,57.00,96.00,1.00,0.00,Good,7.00,20.96,32.11,39.06,17.15,9.14
1557.00,16.00,Female,Undergraduate,4.04,2.31,0.59,3.22,1.06,5.35,8.99,29.00,95.00,1.00,0.00,Poor,3.00,20.41,56.62,25.41,7.93,4.87
1558.00,17.00,Male,Postgraduate,6.42,1.91,0.53,3.64,2.35,8.61,5.46,77.00,232.00,0.00,1.00,Poor,6.00,35.83,26.55,57.79,43.59,6.52
1559.00,23.00,Other,Undergraduate,3.30,2.21,1.78,1.81,3.05,7.67,6.22,84.00,248.00,1.00,0.00,Average,6.00,34.35,35.51,32.22,15.14,6.64
1560.00,20.00,Female,Undergraduate,4.19,4.04,1.12,3.17,3.68,8.04,8.29,21.00,329.00,0.00,0.00,Good,3.00,31.07,32.07,32.58,21.97,7.97
1561.00,21.00,Female,Undergraduate,4.09,0.66,1.65,2.67,0.16,5.96,8.27,6.00,359.00,0.00,1.00,Average,2.00,15.53,60.84,11.61,1.00,4.48
1562.00,18.00,Male,High School,7.99,3.06,2.01,2.95,0.00,7.31,7.59,83.00,297.00,1.00,0.00,Average,4.00,35.99,47.87,56.82,31.91,4.96
1563.00,17.00,Female,High School,7.41,4.46,1.18,4.67,1.50,6.62,4.40,52.00,237.00,0.00,0.00,Average,10.00,51.40,40.34,74.62,44.65,7.35
1564.00,16.00,Female,Postgraduate,4.94,4.27,0.55,1.25,0.00,7.32,8.76,120.00,91.00,1.00,1.00,Poor,4.00,38.86,50.47,29.19,15.21,1.80
1565.00,23.00,Other,High School,3.56,2.68,3.12,4.87,1.99,6.47,1.46,93.00,243.00,1.00,0.00,Poor,7.00,21.86,40.41,44.95,11.33,9.98
1566.00,18.00,Male,Postgraduate,5.10,0.76,0.00,3.13,1.01,5.54,9.36,19.00,347.00,1.00,1.00,Good,8.00,30.75,80.34,35.83,7.67,4.14
1567.00,22.00,Male,Undergraduate,5.75,0.88,1.57,2.49,0.75,6.79,10.18,109.00,368.00,1.00,1.00,Poor,4.00,23.04,68.67,31.88,8.75,4.81
1568.00,19.00,Male,Undergraduate,4.04,3.38,1.35,2.53,0.88,5.24,5.06,29.00,52.00,0.00,1.00,Good,1.00,24.33,56.11,19.33,5.77,4.76
1569.00,25.00,Female,High School,4.57,4.57,2.04,4.88,1.14,7.15,10.46,59.00,470.00,0.00,0.00,Poor,9.00,33.71,40.91,55.42,34.50,8.06
1570.00,25.00,Other,High School,3.46,3.02,1.79,3.06,2.36,8.39,6.97,130.00,472.00,0.00,1.00,Average,8.00,27.86,42.52,41.70,27.81,7.21
1571.00,24.00,Male,High School,6.32,2.85,2.49,4.80,0.63,8.80,2.40,74.00,323.00,0.00,0.00,Poor,7.00,42.72,13.55,63.34,47.08,7.92
1572.00,19.00,Other,High School,7.35,4.09,2.58,2.04,2.08,8.77,5.77,82.00,428.00,1.00,0.00,Poor,7.00,52.83,36.66,71.70,44.65,6.70
1573.00,25.00,Other,High School,3.13,3.81,3.43,4.61,5.15,5.24,7.78,139.00,146.00,0.00,1.00,Poor,6.00,2.97,68.00,12.95,1.00,13.19
1574.00,24.00,Female,Postgraduate,3.52,1.75,6.00,3.72,1.65,8.08,8.62,147.00,255.00,0.00,1.00,Average,8.00,28.93,36.09,44.64,25.29,11.37
1575.00,22.00,Male,Undergraduate,4.20,2.66,1.24,3.36,2.33,5.98,5.48,103.00,358.00,1.00,1.00,Average,3.00,20.77,56.84,22.77,8.28,6.93
1576.00,25.00,Other,Undergraduate,1.02,3.02,0.73,2.21,0.19,5.52,7.62,73.00,240.00,1.00,0.00,Average,10.00,37.09,52.24,29.76,19.53,3.13
1577.00,17.00,Female,Undergraduate,7.91,4.33,0.00,1.90,1.10,4.00,8.05,123.00,128.00,0.00,0.00,Average,5.00,49.06,50.74,62.19,41.54,3.00
1578.00,16.00,Male,Undergraduate,5.54,2.41,0.27,3.81,1.45,8.34,7.57,69.00,50.00,1.00,1.00,Good,8.00,32.13,42.28,50.21,32.36,5.53
1579.00,21.00,Other,High School,4.10,1.31,2.76,2.80,1.82,5.44,3.79,106.00,3.00,1.00,0.00,Average,3.00,21.95,45.24,20.18,10.04,7.38
1580.00,20.00,Female,High School,1.62,4.19,2.62,3.64,0.00,8.59,5.98,83.00,285.00,0.00,0.00,Good,7.00,27.22,27.25,35.23,14.46,6.26
1581.00,18.00,Female,Postgraduate,5.89,2.58,1.39,3.10,2.14,6.72,7.11,5.00,78.00,0.00,1.00,Average,5.00,33.23,41.05,50.47,22.47,6.63
1582.00,21.00,Female,Postgraduate,2.99,1.47,2.19,1.41,1.10,5.83,5.25,101.00,151.00,0.00,1.00,Average,4.00,17.66,48.03,18.12,9.94,4.70
1583.00,18.00,Female,Undergraduate,5.63,3.30,1.95,1.61,2.33,7.14,5.45,126.00,26.00,1.00,1.00,Good,8.00,34.42,42.17,58.46,31.20,5.89
1584.00,23.00,Female,High School,2.82,1.66,2.18,1.63,0.00,7.68,9.80,49.00,53.00,0.00,0.00,Good,1.00,22.06,29.09,16.27,10.24,3.81
1585.00,19.00,Other,Postgraduate,1.10,3.94,1.95,1.97,0.32,7.67,5.46,149.00,484.00,0.00,0.00,Good,7.00,32.48,32.10,32.99,11.51,4.24
1586.00,21.00,Female,Postgraduate,3.78,3.11,2.34,1.51,0.00,7.69,1.00,52.00,214.00,0.00,0.00,Average,6.00,37.34,10.16,49.59,35.93,3.85
1587.00,21.00,Female,High School,5.74,0.17,2.90,4.19,2.32,6.10,10.41,6.00,319.00,0.00,1.00,Poor,1.00,7.36,75.73,15.73,1.09,9.41
1588.00,22.00,Male,High School,3.29,1.26,3.57,2.71,1.25,6.72,11.90,81.00,302.00,1.00,1.00,Average,6.00,19.25,72.26,26.54,10.59,7.53
1589.00,18.00,Female,Postgraduate,5.88,1.83,1.90,3.39,0.89,6.32,6.77,69.00,294.00,0.00,0.00,Good,6.00,31.78,25.99,48.81,28.06,6.18
1590.00,24.00,Male,Postgraduate,6.36,5.00,1.34,1.96,1.79,6.28,6.80,127.00,24.00,0.00,0.00,Good,9.00,45.68,29.94,71.21,48.00,5.09
1591.00,22.00,Male,Undergraduate,1.76,3.17,2.84,1.46,1.89,7.18,6.53,132.00,209.00,1.00,1.00,Good,2.00,24.70,48.51,5.83,4.00,6.19
1592.00,19.00,Female,Undergraduate,3.46,2.37,2.57,4.40,0.26,5.19,4.75,96.00,223.00,0.00,1.00,Good,1.00,17.44,52.95,14.37,1.64,7.23
1593.00,24.00,Other,Postgraduate,2.38,1.93,3.48,3.92,1.31,6.01,7.81,142.00,287.00,0.00,0.00,Poor,10.00,27.38,40.56,40.21,15.19,8.71
1594.00,17.00,Male,Postgraduate,5.50,4.18,1.86,5.12,1.05,6.62,3.89,0.00,439.00,1.00,0.00,Average,5.00,27.21,50.90,43.08,25.47,8.03
1595.00,23.00,Male,High School,3.32,3.43,1.64,2.36,0.21,8.08,8.97,143.00,247.00,1.00,0.00,Good,9.00,42.77,39.66,47.05,18.00,4.21
1596.00,21.00,Male,Postgraduate,2.41,1.13,1.72,2.01,3.05,7.36,5.23,124.00,28.00,1.00,0.00,Average,5.00,24.17,30.28,35.15,25.86,6.78
1597.00,16.00,Male,High School,7.73,0.00,2.55,2.86,0.00,9.61,3.70,32.00,28.00,1.00,1.00,Good,6.00,40.14,38.76,63.79,40.81,5.41
1598.00,18.00,Male,Undergraduate,5.77,2.44,2.06,3.81,0.00,4.75,7.56,131.00,51.00,1.00,1.00,Poor,1.00,18.12,72.31,22.25,3.03,5.87
1599.00,16.00,Female,Postgraduate,6.01,1.81,0.12,5.10,2.66,7.23,5.69,140.00,113.00,0.00,1.00,Good,7.00,33.06,31.60,52.85,24.45,7.88
1600.00,20.00,Other,Undergraduate,5.38,0.73,1.15,4.70,1.91,6.49,4.34,132.00,140.00,1.00,0.00,Good,9.00,29.54,33.06,56.90,33.43,7.76
1601.00,20.00,Other,High School,2.80,2.15,1.39,3.75,1.40,8.49,11.19,29.00,335.00,0.00,1.00,Good,6.00,17.93,57.22,14.41,8.57,6.54
1602.00,23.00,Male,Postgraduate,4.59,2.63,2.84,1.85,2.31,5.62,10.60,78.00,86.00,0.00,0.00,Average,4.00,25.01,42.41,34.90,14.53,7.00
1603.00,22.00,Female,High School,3.22,3.11,0.86,4.43,2.75,7.24,1.26,131.00,76.00,1.00,0.00,Good,2.00,28.64,28.05,35.35,28.91,8.04
1604.00,23.00,Male,Postgraduate,6.73,2.92,1.68,2.35,0.00,6.44,6.67,53.00,199.00,1.00,1.00,Good,7.00,41.15,67.06,50.25,28.91,4.03
1605.00,22.00,Female,Postgraduate,4.51,1.68,1.79,2.57,1.02,7.25,6.09,93.00,135.00,1.00,1.00,Good,2.00,21.08,43.89,23.87,11.01,5.38
1606.00,23.00,Other,High School,4.13,0.70,3.31,5.02,1.88,7.01,7.42,27.00,98.00,0.00,0.00,Average,10.00,31.53,26.42,62.95,36.74,10.21
1607.00,24.00,Other,High School,4.54,2.37,0.33,0.00,2.25,5.41,6.29,52.00,171.00,0.00,1.00,Poor,2.00,26.53,53.11,29.37,9.16,2.58
1608.00,18.00,Other,High School,5.53,4.14,2.53,3.08,1.97,5.66,9.78,100.00,196.00,0.00,1.00,Poor,5.00,31.04,51.32,39.67,10.36,7.58
1609.00,20.00,Female,High School,7.54,2.61,2.08,2.41,2.69,7.22,6.71,135.00,76.00,1.00,0.00,Good,1.00,27.86,33.43,51.40,25.27,7.18
1610.00,19.00,Male,Undergraduate,5.16,5.93,2.15,3.26,0.35,8.07,10.24,78.00,30.00,0.00,0.00,Good,7.00,41.88,32.52,53.21,40.77,5.76
1611.00,20.00,Other,High School,5.65,1.71,4.31,2.63,1.22,5.87,8.02,25.00,303.00,0.00,1.00,Poor,7.00,39.01,51.50,43.88,19.57,8.16
1612.00,20.00,Male,High School,8.37,3.49,1.33,2.38,0.09,8.90,5.19,67.00,183.00,1.00,0.00,Average,9.00,49.53,26.60,69.64,39.99,3.80
1613.00,22.00,Male,High School,4.71,2.27,0.94,2.81,0.53,4.98,8.94,137.00,475.00,0.00,0.00,Good,3.00,25.33,45.49,30.48,17.51,4.28
1614.00,21.00,Other,Postgraduate,5.22,1.66,2.48,0.73,1.85,6.69,9.40,131.00,228.00,0.00,1.00,Average,2.00,27.38,42.93,36.54,3.76,5.06
1615.00,22.00,Male,Undergraduate,2.62,1.61,2.25,3.29,0.41,6.75,4.07,100.00,170.00,0.00,0.00,Average,1.00,16.33,23.35,15.12,8.20,5.95
1616.00,21.00,Male,Undergraduate,4.40,3.83,0.62,3.18,2.72,8.43,6.91,7.00,67.00,0.00,1.00,Good,6.00,31.46,28.49,51.07,33.70,6.52
